"","Island_Name","RasterAddress_250m","DepthBin_5m","Depth_m_mn","Longitude_mn","Latitude_mn","Longitude_ras","Latitude_ras","AreaSurveyed_m2_sum","PercentLiveCoralCover_mean","PercentLiveCoralCover_sd","PercentLiveCoralCover_N","PctCoralUnbleached_mean","PctCoralUnbleached_sd","PctCoralUnbleached_N","PctCoralPartialBleached_mean","PctCoralPartialBleached_sd","PctCoralPartialBleached_N","PctCoralFullyBleached_mean","PctCoralFullyBleached_sd","PctCoralFullyBleached_N","PctAffected_mean","PctAffected_sd","PctAffected_N"
"145","Hawaii",722590,"(5,10]",9.056262537432,-156.0506459,NA,NA,19.75763092,2079.6,20,NA,1,47.5,NA,1,25,NA,1,27.5,NA,1,52.5,NA,1
"146","Hawaii",723531,"(10,15]",10.508065861404,-156.0514469,NA,NA,19.756646905,5067.8,25,3.53553390593274,2,38.75,5.30330085889911,2,32.5,10.6066017177982,2,28.75,5.30330085889911,2,61.25,5.30330085889911,2
"147","Hawaii",724472,"(10,15]",10.100508471288,-156.0509614,NA,NA,19.7546991,1883.6,3.5,NA,1,35,NA,1,37.5,NA,1,27.5,NA,1,65,NA,1
"148","Hawaii",724472,"(5,10]",9.981246174888,-156.051119,NA,NA,19.75317539,1906.8,5,NA,1,40,NA,1,30,NA,1,30,NA,1,60,NA,1
"149","Hawaii",725413,"(5,10]",9.175442870064,-156.0515137,NA,NA,19.75188275,2022.4,37.5,NA,1,42.5,NA,1,35,NA,1,22.5,NA,1,57.5,NA,1
"150","Hawaii",726352,"(5,10]",9.485050254912,-156.0546375,NA,NA,19.74853696,1877.8,32.5,NA,1,37.5,NA,1,25,NA,1,37.5,NA,1,62.5,NA,1
"151","Hawaii",726353,"(10,15]",11.297672443224,-156.0519513,NA,NA,19.75039263,1981,25,NA,1,30,NA,1,32.5,NA,1,37.5,NA,1,70,NA,1
"152","Hawaii",726353,"(5,10]",9.721426492344,-156.0533308,NA,NA,19.74957741,1938.7,35,NA,1,47.5,NA,1,40,NA,1,12.5,NA,1,52.5,NA,1
"153","Hawaii",730116,"(10,15]",11.5824,-156.05568,NA,NA,19.74012,13.1,NA,NA,1,43.22,NA,1,20.6,NA,1,36.18,NA,1,56.78,NA,1
"154","Hawaii",731999,"(5,10]",7.62,-156.05386,NA,NA,19.73598,6.5,NA,NA,1,59.21,NA,1,21.05,NA,1,19.74,NA,1,40.79,NA,1
"155","Hawaii",732937,"(10,15]",10.668,-156.05896,NA,NA,19.73266,4.8,NA,NA,1,59.65,NA,1,16.67,NA,1,23.68,NA,1,40.35,NA,1
"156","Hawaii",759298,"(10,15]",12.192,-156.030145175,NA,NA,19.6710988825,60,NA,NA,4,47.0875673075,13.1205024660912,4,33.6173582125,7.28607663516505,4,24.47007448,6.60543249255155,4,58.0875,11.9214355259759,4
"157","Hawaii",759298,"(5,10]",6.096,-156.0303344,NA,NA,19.67098346,30,NA,NA,1,38.88907248,NA,1,26.05878681,NA,1,35.05214071,NA,1,61.11,NA,1
"158","Hawaii",775312,"(10,15]",10.9728,-155.993,NA,NA,19.6312,30,NA,NA,3,33.6333333333333,18.5995519659301,3,28.6666666666667,12.1079863451085,3,39.5,10.4455732250557,3,68.1666666666667,19.5985543684562,3
"159","Hawaii",801670,"(10,15]",12.192,-155.96935,NA,NA,19.56838,30,NA,NA,3,54.8666666666667,4.31895048979881,3,23.2333333333333,5.85348898805946,3,22.9,0.953939201416945,3,46.1333333333333,4.91663841799794,3
"160","Hawaii",801670,"(5,10]",6.096,-155.9693345,NA,NA,19.56838343,30,NA,NA,1,38.30683023,NA,1,32.47554142,NA,1,29.21762835,NA,1,61.69,NA,1
"161","Hawaii",839326,"(5,10]",7.9248,-155.93278,NA,NA,19.4793,30,NA,NA,3,50.8,4.4977772288098,3,27,8.1504601097116,3,23.8,6.2745517768204,3,50.8,5.33572862878164,3
"162","Hawaii",885451,"(10,15]",10.9728,-155.8974,NA,NA,19.36915,30,NA,NA,3,49.1666666666667,5.78734251045619,3,29.8333333333333,3.75410886008029,3,21.0333333333333,9.08973780333258,3,50.8666666666667,5.76223336331785,3
"163","Hawaii",969193,"(10,15]",14.0208,-155.91325,NA,NA,19.1673,30,NA,NA,3,39.5666666666667,16.676130646326,3,40.1,12.3850716590579,3,22.1666666666667,6.84202699010559,3,62.2666666666667,17.6534227087365,3
"164","Lanai",255503,"(10,15]",10.483000287456,-156.8405412,NA,NA,20.87505837,2603.4,92.5,NA,1,74,NA,1,20,NA,1,6,NA,1,26,NA,1
"165","Lanai",256445,"(5,10]",9.42304787244,-156.838938,NA,NA,20.87314579,2778.6,92.5,NA,1,67,NA,1,20,NA,1,13,NA,1,33,NA,1
"166","Lanai",257387,"(10,15]",10.337136647256,-156.8370376,NA,NA,20.87155338,2566,92.5,NA,1,78.5,NA,1,17.5,NA,1,4,NA,1,21.5,NA,1
"167","Lanai",257387,"(5,10]",9.372095489712,-156.8353115,NA,NA,20.86981889,2796.6,92.5,NA,1,70,NA,1,22.5,NA,1,7.5,NA,1,30,NA,1
"168","Lanai",258329,"(5,10]",8.445100221024,-156.8336751,NA,NA,20.86789616,2664.9,92.5,NA,1,62.5,NA,1,30,NA,1,7.5,NA,1,37.5,NA,1
"169","Lanai",259271,"(5,10]",8.468894960328,-156.8319007,NA,NA,20.86619522,2730.9,92.5,NA,1,55,NA,1,32.5,NA,1,12.5,NA,1,45,NA,1
"170","Lanai",260213,"(5,10]",7.63357914252,-156.8302665,NA,NA,20.86422004,2784.2,82.5,NA,1,52.5,NA,1,35,NA,1,12.5,NA,1,47.5,NA,1
"171","Lanai",261154,"(5,10]",6.784666836792,-156.8287243,NA,NA,20.8622813,2783.4,77.5,NA,1,42.5,NA,1,42.5,NA,1,15,NA,1,57.5,NA,1
"172","Lanai",262096,"[0,5]",4.4209474615224,-156.8276121,NA,NA,20.85995604,2809.3,67.5,NA,1,40,NA,1,40,NA,1,20,NA,1,60,NA,1
"173","Lanai",262097,"(5,10]",9.4488,-156.82567,NA,NA,20.8597,0,NA,NA,1,88.51,NA,1,9.46,NA,1,2.03,NA,1,11.49,NA,1
"174","Lanai",263038,"[0,5]",4.77531589284,-156.8260955,NA,NA,20.85806608,2532,60,NA,1,30,NA,1,42.5,NA,1,27.5,NA,1,70,NA,1
"175","Lanai",263039,"(5,10]",8.250875217552,-156.8225516,NA,NA,20.85636898,1737.8,85,NA,1,88,NA,1,6.5,NA,1,5.5,NA,1,12,NA,1
"176","Lanai",263981,"(5,10]",6.529589093964,-156.82108275,NA,NA,20.854602565,3375.4,83.75,1.76776695296637,2,84,4.24264068711928,2,9.75,3.88908729652601,2,6.25,0.353553390593274,2,16,4.24264068711928,2
"177","Lanai",264923,"(10,15]",10.251421708704,-156.81858935,NA,NA,20.85227752,3696.3,85,10.6066017177982,2,90,2.12132034355964,2,3.25,0.353553390593274,2,6.75,1.76776695296637,2,10,2.12132034355964,2
"178","Lanai",264923,"(5,10]",7.168272907272,-156.8193464,NA,NA,20.85290556,1843.8,82.5,NA,1,81.5,NA,1,9.5,NA,1,9,NA,1,18.5,NA,1
"179","Lanai",265864,"(5,10]",8.721377280864,-156.8179077,NA,NA,20.85125253,2182.1,92.5,NA,1,88,NA,1,6,NA,1,6,NA,1,12,NA,1
"180","Lanai",265865,"(5,10]",9.745639609272,-156.8167122,NA,NA,20.84963125,2233,90,NA,1,91,NA,1,3.5,NA,1,5.5,NA,1,9,NA,1
"181","Lanai",266806,"(5,10]",9.928475678448,-156.8156423,NA,NA,20.84792218,2211.4,92.5,NA,1,88,NA,1,6,NA,1,6,NA,1,12,NA,1
"182","Lanai",267747,"(5,10]",7.120639525272,-156.815069,NA,NA,20.8460765,2143.2,92.5,NA,1,88,NA,1,3.5,NA,1,8.5,NA,1,12,NA,1
"183","Lanai",267748,"(10,15]",10.0584,-156.814,NA,NA,20.846,0,NA,NA,1,77.14,NA,1,2.86,NA,1,20,NA,1,22.86,NA,1
"184","Lanai",281868,"(10,15]",14.0208,-156.80301,NA,NA,20.81291,0,NA,NA,1,63.93,NA,1,6.56,NA,1,29.51,NA,1,36.07,NA,1
"185","Lanai",284690,"(10,15]",11.8872,-156.80415,NA,NA,20.80447,0,NA,NA,1,68.82,NA,1,6.08,NA,1,25.1,NA,1,31.18,NA,1
"186","Lanai",284690,"(5,10]",8.494750223832,-156.8044387,NA,NA,20.80548434,1941.2,60,NA,1,86,NA,1,10,NA,1,4,NA,1,14,NA,1
"187","Lanai",286571,"(5,10]",9.635639605752,-156.8067994,NA,NA,20.80035263,2148.5,62.5,NA,1,77.5,NA,1,12.5,NA,1,10,NA,1,22.5,NA,1
"188","Lanai",286572,"(5,10]",9.95655764616,-156.8058072,NA,NA,20.80198236,2125.4,72.5,NA,1,85,NA,1,10,NA,1,5,NA,1,15,NA,1
"189","Lanai",287512,"(5,10]",9.6882789498,-156.8076631,NA,NA,20.79873287,1909.4,50,NA,1,80,NA,1,7.5,NA,1,12.5,NA,1,20,NA,1
"190","Lanai",288452,"(10,15]",10.06390191204,-156.8088508,NA,NA,20.79581399,1828.7,77.5,NA,1,77.5,NA,1,10,NA,1,12.5,NA,1,22.5,NA,1
"191","Lanai",288453,"(10,15]",10.144983884496,-156.8081476,NA,NA,20.79723412,1672.7,57.5,NA,1,62.5,NA,1,17.5,NA,1,20,NA,1,37.5,NA,1
"192","Lanai",289393,"(5,10]",9.471246158568,-156.8096358,NA,NA,20.79436252,1813,72.5,NA,1,80,NA,1,10,NA,1,10,NA,1,20,NA,1
"193","Lanai",290333,"(5,10]",9.791008462908,-156.8111197,NA,NA,20.79195631,4570.8,65,7.07106781186548,2,71.25,8.83883476483184,2,12.5,3.53553390593274,2,16.25,5.30330085889911,2,28.75,8.83883476483184,2
"194","Lanai",295034,"(10,15]",10.119885521688,-156.8208872,NA,NA,20.78019019,2189.6,22.5,NA,1,57.5,NA,1,27.5,NA,1,15,NA,1,42.5,NA,1
"195","Lanai",295034,"(5,10]",8.837166902472,-156.8197491,NA,NA,20.78166144,1900.4,45,NA,1,75,NA,1,15,NA,1,10,NA,1,25,NA,1
"196","Lanai",295974,"(5,10]",9.19822975464,-156.8220866,NA,NA,20.77861143,2177.9,35,NA,1,60,NA,1,27.5,NA,1,12.5,NA,1,40,NA,1
"197","Lanai",296915,"(5,10]",9.28218877392,-156.82332405,NA,NA,20.77602392,4273.8,52.5,10.6066017177982,2,66.25,1.76776695296637,2,25,0,2,8.75,1.76776695296637,2,33.75,1.76776695296637,2
"198","Lanai",297855,"(5,10]",9.410344515576,-156.8245988,NA,NA,20.77360023,2024.2,52.5,NA,1,77.5,NA,1,12.5,NA,1,10,NA,1,22.5,NA,1
"199","Lanai",298796,"(5,10]",9.672033594432,-156.8257362,NA,NA,20.77163798,4336,32.5,7.07106781186548,2,76.25,12.3743686707646,2,11.25,5.30330085889911,2,12.5,7.07106781186548,2,23.75,12.3743686707646,2
"200","Lanai",299736,"(10,15]",10.632983900112,-156.8264829,NA,NA,20.76942917,2180.2,40,NA,1,87.5,NA,1,5,NA,1,7.5,NA,1,12.5,NA,1
"201","Lanai",299736,"(5,10]",9.137877294192,-156.82669255,NA,NA,20.769478,4077.6,45,3.53553390593274,2,84,5.65685424949238,2,5.75,2.47487373415292,2,10.25,3.18198051533946,2,16,5.65685424949238,2
"202","Lanai",300677,"(10,15]",10.0988035542,-156.8272878,NA,NA,20.76774318,2061.1,42.5,NA,1,87.5,NA,1,7.5,NA,1,5,NA,1,12.5,NA,1
"203","Lanai",300677,"(5,10]",8.990377289472,-156.82810735,NA,NA,20.76678723,3913.4,56.25,22.9809703885628,2,82.25,0.353553390593274,2,7,0.707106781186548,2,10.75,1.06066017177982,2,17.75,0.353553390593274,2
"204","Lanai",301616,"(10,15]",10.713262590456,-156.831091,NA,NA,20.76398858,2249.2,22.5,NA,1,72.5,NA,1,5,NA,1,22.5,NA,1,27.5,NA,1
"205","Lanai",301617,"(5,10]",9.59411501316,-156.8295967,NA,NA,20.76516068,2080.9,45,NA,1,67.5,NA,1,12.5,NA,1,20,NA,1,32.5,NA,1
"206","Lanai",302557,"(5,10]",9.836951087304,-156.8326005,NA,NA,20.76275266,2376.3,25,NA,1,72.5,NA,1,22.5,NA,1,5,NA,1,27.5,NA,1
"207","Lanai",303496,"(5,10]",9.249180576792,-156.8353447,NA,NA,20.75995105,2232.9,35,NA,1,67.5,NA,1,27.5,NA,1,5,NA,1,32.5,NA,1
"208","Lanai",303497,"(10,15]",10.61859045468,-156.833889,NA,NA,20.76121486,2086.1,30,NA,1,75,NA,1,10,NA,1,15,NA,1,25,NA,1
"209","Lanai",304437,"(5,10]",8.270475625392,-156.8373705,NA,NA,20.75929541,2547.3,32.5,NA,1,72.5,NA,1,5,NA,1,22.5,NA,1,27.5,NA,1
"210","Lanai",305375,"(10,15]",11.5824,-156.84244,NA,NA,20.75623,16.85,NA,NA,1,65.42,NA,1,11.21,NA,1,23.36,NA,1,34.58,NA,1
"211","Lanai",306308,"(5,10]",8.180616882072,-156.8601057,NA,NA,20.75280992,1499,0.6,NA,1,50,NA,1,20,NA,1,30,NA,1,50,NA,1
"212","Lanai",307247,"(5,10]",8.847049414584,-156.8658043,NA,NA,20.75043034,1684.5,35,NA,1,62.5,NA,1,15,NA,1,22.5,NA,1,37.5,NA,1
"213","Lanai",307248,"(5,10]",9.680254359804,-156.8637295,NA,NA,20.7512611,3241.2,0.05,0.0707106781186548,2,65,49.4974746830583,2,0,0,2,35,49.4974746830583,2,35,49.4974746830583,2
"214","Lanai",307249,"(5,10]",8.036049388632,-156.8616217,NA,NA,20.75238686,1912.4,0.6,NA,1,40,NA,1,15,NA,1,45,NA,1,60,NA,1
"215","Lanai",308187,"(5,10]",9.17359040844,-156.8670686,NA,NA,20.74935895,1901.6,55,NA,1,67.5,NA,1,22.5,NA,1,10,NA,1,32.5,NA,1
"216","Lanai",309127,"(5,10]",8.081049390072,-156.8699493,NA,NA,20.7468717,2110,62.5,NA,1,60,NA,1,30,NA,1,10,NA,1,40,NA,1
"217","Lanai",309128,"(5,10]",9.252475656816,-156.8684601,NA,NA,20.74812757,2124.8,70,NA,1,65,NA,1,22.5,NA,1,12.5,NA,1,35,NA,1
"218","Lanai",310067,"(5,10]",9.630819932892,-156.8723457,NA,NA,20.74532084,4145.7,1,1.4142135623731,2,77.5,31.8198051533946,2,15,21.2132034355964,2,7.5,10.6066017177982,2,22.5,31.8198051533946,2
"219","Lanai",311946,"(10,15]",10.3632,-156.87962,NA,NA,20.74078,15,NA,NA,1,34.16,NA,1,15.64,NA,1,50.21,NA,1,65.84,NA,1
"220","Lanai",313798,"(10,15]",10.331065857264,-156.9461511,NA,NA,20.73493709,2533,27.5,NA,1,70,NA,1,15,NA,1,15,NA,1,30,NA,1
"221","Lanai",313799,"(5,10]",7.725901837224,-156.9445316,NA,NA,20.73470331,2546.7,10,NA,1,57.5,NA,1,25,NA,1,17.5,NA,1,42.5,NA,1
"222","Lanai",313801,"(10,15]",10.096246178568,-156.9393176,NA,NA,20.73473204,2260.8,22.5,NA,1,55,NA,1,22.5,NA,1,22.5,NA,1,45,NA,1
"223","Lanai",313802,"(5,10]",9.92911502388,-156.9375937,NA,NA,20.73526101,2219,5,NA,1,62.5,NA,1,17.5,NA,1,20,NA,1,37.5,NA,1
"224","Lanai",313810,"(5,10]",9.28533631398,-156.9195587,NA,NA,20.736237715,3998.4,28.75,19.4454364826301,2,46.25,22.9809703885628,2,25,7.07106781186548,2,28.75,15.9099025766973,2,53.75,22.9809703885628,2
"225","Lanai",313811,"(5,10]",7.809049381368,-156.9170703,NA,NA,20.73688642,1932.8,17.5,NA,1,45,NA,1,20,NA,1,35,NA,1,55,NA,1
"226","Lanai",313812,"(5,10]",9.43442648316,-156.9152258,NA,NA,20.73667723,2030.6,17.5,NA,1,57.5,NA,1,15,NA,1,27.5,NA,1,42.5,NA,1
"227","Lanai",313813,"(5,10]",9.04508220978,-156.9129477,NA,NA,20.73620107,3741.3,20,3.53553390593274,2,57.5,0,2,17.5,3.53553390593274,2,25,3.53553390593274,2,42.5,0,2
"228","Lanai",313814,"(5,10]",8.99841007554,-156.91122515,NA,NA,20.73583708,4047.5,21.25,5.30330085889911,2,60,0,2,16.25,1.76776695296637,2,23.75,1.76776695296637,2,40,0,2
"229","Lanai",313815,"(5,10]",7.759066866144,-156.9090598,NA,NA,20.7358349,2378.6,15,NA,1,45,NA,1,20,NA,1,35,NA,1,55,NA,1
"230","Lanai",314735,"(5,10]",8.884803515352,-156.9551783,NA,NA,20.73249862,2651,27.5,NA,1,70,NA,1,15,NA,1,15,NA,1,30,NA,1
"231","Lanai",314736,"(5,10]",9.84208223376,-156.9529876,NA,NA,20.73327973,2328.6,22.5,NA,1,60,NA,1,20,NA,1,20,NA,1,40,NA,1
"232","Lanai",314737,"(10,15]",11.278819984104,-156.95086,NA,NA,20.73331565,2420.4,22.5,NA,1,65,NA,1,17.5,NA,1,17.5,NA,1,35,NA,1
"233","Lanai",314738,"(10,15]",11.650557703416,-156.9488779,NA,NA,20.73409835,2284.9,32.5,NA,1,70,NA,1,20,NA,1,10,NA,1,30,NA,1
"234","Lanai",314738,"(5,10]",7.720606757136,-156.9495357,NA,NA,20.73414858,2206.1,40,NA,1,70,NA,1,15,NA,1,15,NA,1,30,NA,1
"235","Lanai",314739,"(10,15]",10.809541281312,-156.946698,NA,NA,20.7343479,2303.5,25,NA,1,65,NA,1,22.5,NA,1,12.5,NA,1,35,NA,1
"236","Lanai",314739,"(5,10]",8.203344476952,-156.9476549,NA,NA,20.73451471,2236.2,50,NA,1,65,NA,1,20,NA,1,15,NA,1,35,NA,1
"237","Lanai",314740,"(5,10]",9.9355248612,-156.9446562,NA,NA,20.73462425,2248.4,22.5,NA,1,65,NA,1,25,NA,1,10,NA,1,35,NA,1
"238","Lanai",314741,"(10,15]",11.679541306104,-156.9425901,NA,NA,20.73448048,2144.6,25,NA,1,55,NA,1,25,NA,1,20,NA,1,45,NA,1
"239","Lanai",314741,"(5,10]",8.569221536916,-156.9419034,NA,NA,20.73455445,5461.9,8.75,1.76776695296637,2,48.75,22.9809703885628,2,16.25,5.30330085889911,2,35,28.2842712474619,2,51.25,22.9809703885628,2
"240","Lanai",314742,"(5,10]",9.482233588968,-156.9406868,NA,NA,20.73427873,2134,25,NA,1,62.5,NA,1,22.5,NA,1,15,NA,1,37.5,NA,1
"241","Lanai",314743,"(5,10]",9.764492068392,-156.9366158,NA,NA,20.73431012,2357.7,10,NA,1,52.5,NA,1,22.5,NA,1,25,NA,1,47.5,NA,1
"242","Lanai",314744,"(5,10]",7.172550180912,-156.9348437,NA,NA,20.73372268,2713.5,15,NA,1,47.5,NA,1,12.5,NA,1,40,NA,1,52.5,NA,1
"243","Lanai",314750,"(5,10]",8.0277543054,-156.9213834,NA,NA,20.73444196,2349.4,32.5,NA,1,67.5,NA,1,20,NA,1,12.5,NA,1,32.5,NA,1
"244","Lanai",314756,"(10,15]",10.9728,-156.90825,NA,NA,20.73451,10,NA,NA,1,82.13,NA,1,5.11,NA,1,12.77,NA,1,17.87,NA,1
"245","Lanai",314763,"(5,10]",9.144,-156.89285,NA,NA,20.73276,9.7,NA,NA,1,46.43,NA,1,26.79,NA,1,26.79,NA,1,53.57,NA,1
"246","Lanai",315674,"(10,15]",10.700459311008,-156.9595403,NA,NA,20.73108755,2618.5,32.5,NA,1,62.5,NA,1,25,NA,1,12.5,NA,1,37.5,NA,1
"247","Lanai",315675,"(10,15]",11.25641014932,-156.957466,NA,NA,20.73220208,2564.6,22.5,NA,1,65,NA,1,20,NA,1,15,NA,1,35,NA,1
"248","Maui",217931,"(5,10]",9.12853357704,-156.687467,NA,NA,20.96552952,6449.6,0.6,NA,1,72.3,NA,1,20.1,NA,1,7.6,NA,1,27.7,NA,1
"249","Maui",218872,"(5,10]",8.380182039456,-156.6877664,NA,NA,20.96355297,6854.8,2.5,NA,1,54.9,NA,1,40.1,NA,1,5,NA,1,45.1,NA,1
"250","Maui",219813,"(5,10]",9.022975448304,-156.6881665,NA,NA,20.96151792,6866.1,1.5,NA,1,49.8,NA,1,45.1,NA,1,5.1,NA,1,50.2,NA,1
"251","Maui",220754,"(5,10]",8.051744013072,-156.6881126,NA,NA,20.95949023,6932.2,10.5,NA,1,54.5,NA,1,5.5,NA,1,40,NA,1,45.5,NA,1
"252","Maui",221694,"(5,10]",7.77669441636,-156.6895807,NA,NA,20.95596685,6395.1,37.5,NA,1,86,NA,1,5,NA,1,9,NA,1,14,NA,1
"253","Maui",221695,"(5,10]",7.443686139528,-156.6883569,NA,NA,20.95757149,6901.6,25,NA,1,73.5,NA,1,15,NA,1,11.5,NA,1,26.5,NA,1
"254","Maui",222634,"(5,10]",7.873983674664,-156.6917231,NA,NA,20.95310323,6996.3,37.5,NA,1,87.5,NA,1,7.5,NA,1,5,NA,1,12.5,NA,1
"255","Maui",222635,"(5,10]",7.688206809744,-156.6906869,NA,NA,20.95462143,5174.8,0.6,NA,1,94.4,NA,1,0.6,NA,1,5,NA,1,5.6,NA,1
"256","Maui",223575,"(5,10]",7.72468614852,-156.6928085,NA,NA,20.95152511,5496.1,55,NA,1,88.5,NA,1,7.5,NA,1,4,NA,1,11.5,NA,1
"257","Maui",224513,"(10,15]",10.3632,-156.69955,NA,NA,20.94925,15,NA,NA,1,56.38,NA,1,10.07,NA,1,33.56,NA,1,43.62,NA,1
"258","Maui",224515,"(5,10]",6.441753495696,-156.6938447,NA,NA,20.949363285,9297.9,51.25,12.3743686707646,2,83.5,3.53553390593274,2,10.75,1.06066017177982,2,5.75,2.47487373415292,2,16.5,3.53553390593274,2
"259","Maui",225456,"(5,10]",7.446950602392,-156.694527,NA,NA,20.94720436,6738.1,17.5,NA,1,78.5,NA,1,11.5,NA,1,10,NA,1,21.5,NA,1
"260","Maui",226397,"(5,10]",6.654438180816,-156.6942995,NA,NA,20.94533064,6653.8,20,NA,1,65,NA,1,20,NA,1,15,NA,1,35,NA,1
"261","Maui",227338,"(5,10]",6.092942295936,-156.6936627,NA,NA,20.94348232,6543,2,NA,1,55,NA,1,17.5,NA,1,27.5,NA,1,45,NA,1
"262","Maui",228279,"(5,10]",5.128892677176,-156.6934653,NA,NA,20.94142651,7242.8,4,NA,1,60,NA,1,25,NA,1,15,NA,1,40,NA,1
"263","Maui",229220,"(5,10]",5.315578635528,-156.6936967,NA,NA,20.93913709,8025.2,45,NA,1,70,NA,1,15,NA,1,15,NA,1,30,NA,1
"264","Maui",230161,"(5,10]",8.6247109728,-156.6940965,NA,NA,20.93669335,8405.7,2.5,NA,1,80,NA,1,10,NA,1,10,NA,1,20,NA,1
"265","Maui",231102,"(5,10]",7.52074399608,-156.6940007,NA,NA,20.93428055,8063,0,NA,1,100,NA,1,0,NA,1,0,NA,1,0,NA,1
"266","Maui",232043,"(5,10]",5.87971088496,-156.6940258,NA,NA,20.93195381,7737.8,0.1,NA,1,50,NA,1,50,NA,1,0,NA,1,50,NA,1
"267","Maui",232984,"(5,10]",6.209533483632,-156.6951183,NA,NA,20.92988071,8094,0,NA,1,100,NA,1,0,NA,1,0,NA,1,0,NA,1
"268","Maui",238629,"[0,5]",3.7670083365864,-156.6973831,NA,NA,20.91514446,7229.9,32.5,NA,1,50,NA,1,25,NA,1,25,NA,1,50,NA,1
"269","Maui",239570,"(5,10]",9.7536,-156.69682,NA,NA,20.91294,20,NA,NA,1,44.75,NA,1,11.28,NA,1,43.97,NA,1,55.25,NA,1
"270","Maui",239570,"[0,5]",3.416140557348,-156.6959642,NA,NA,20.9133906,7441.1,37.5,NA,1,50,NA,1,25,NA,1,25,NA,1,50,NA,1
"271","Maui",240512,"(10,15]",10.3632,-156.69501,NA,NA,20.91035,15,NA,NA,1,46.19,NA,1,15.74,NA,1,38.07,NA,1,53.81,NA,1
"272","Maui",240512,"[0,5]",4.2226860370656,-156.6942132,NA,NA,20.91193191,7274.3,27.5,NA,1,45,NA,1,30,NA,1,25,NA,1,55,NA,1
"273","Maui",240513,"[0,5]",4.574099271144,-156.6927799,NA,NA,20.9103519,7256.7,35,NA,1,35,NA,1,35,NA,1,30,NA,1,65,NA,1
"274","Maui",241454,"(5,10]",8.619008490936,-156.6916792,NA,NA,20.90921045,6631.5,5,NA,1,65,NA,1,20,NA,1,15,NA,1,35,NA,1
"275","Maui",241455,"(5,10]",6.34914064968,-156.6901313,NA,NA,20.90900809,6171.9,1.5,NA,1,70,NA,1,15,NA,1,15,NA,1,30,NA,1
"276","Maui",242397,"[0,5]",4.97419845672,-156.6886814,NA,NA,20.9078794,8077,12.5,NA,1,40,NA,1,30,NA,1,30,NA,1,60,NA,1
"277","Maui",243338,"[0,5]",4.3123471971384,-156.6875528,NA,NA,20.90575348,7706.8,27.5,NA,1,35,NA,1,35,NA,1,30,NA,1,65,NA,1
"278","Maui",243339,"[0,5]",4.9807439148,-156.6864335,NA,NA,20.9036219,8154.2,3,NA,1,35,NA,1,35,NA,1,30,NA,1,65,NA,1
"279","Maui",244280,"[0,5]",4.927766776152,-156.6857984,NA,NA,20.90128719,8151.7,10,NA,1,40,NA,1,32.5,NA,1,27.5,NA,1,60,NA,1
"280","Maui",251806,"(10,15]",10.3632,-156.69002,NA,NA,20.88515,15,NA,NA,1,33.67,NA,1,17.09,NA,1,49.25,NA,1,66.33,NA,1
"281","Maui",252746,"(5,10]",9.7536,-156.69148,NA,NA,20.88262,16,NA,NA,1,48.15,NA,1,18.52,NA,1,33.33,NA,1,51.85,NA,1
"282","Maui",281003,"(5,10]",9.4488,-156.63087,NA,NA,20.81472,15,NA,NA,1,35.42,NA,1,10.42,NA,1,54.17,NA,1,64.58,NA,1
"283","Maui",283829,"(5,10]",9.264869099136,-156.6246654,NA,NA,20.80740913,2475.8,40,NA,1,32.5,NA,1,37.5,NA,1,30,NA,1,67.5,NA,1
"284","Maui",284771,"(5,10]",9.757770755952,-156.623292,NA,NA,20.80568458,2407.3,47.5,NA,1,45,NA,1,32.5,NA,1,22.5,NA,1,55,NA,1
"285","Maui",284771,"[0,5]",4.912950929736,-156.6213643,NA,NA,20.80499469,2308.1,35,NA,1,22.5,NA,1,40,NA,1,37.5,NA,1,77.5,NA,1
"286","Maui",284775,"(5,10]",6.19224605364,-156.6131975,NA,NA,20.80456681,1999,17.5,NA,1,45,NA,1,35,NA,1,20,NA,1,55,NA,1
"287","Maui",284776,"(5,10]",6.594770654736,-156.6116846,NA,NA,20.80522263,2044.9,25,NA,1,52.5,NA,1,25,NA,1,22.5,NA,1,47.5,NA,1
"288","Maui",284777,"(5,10]",6.023065719408,-156.60888795,NA,NA,20.805701515,4653.3,26.25,12.3743686707646,2,37.5,3.53553390593274,2,35,0,2,27.5,3.53553390593274,2,62.5,3.53553390593274,2
"289","Maui",284778,"(5,10]",9.979383603048,-156.6067865,NA,NA,20.80464296,2538.9,60,NA,1,50,NA,1,30,NA,1,20,NA,1,50,NA,1
"290","Maui",284779,"(5,10]",5.043583445712,-156.6054328,NA,NA,20.80584553,2500.9,50,NA,1,30,NA,1,45,NA,1,25,NA,1,70,NA,1
"291","Maui",285712,"(5,10]",9.673737965928,-156.6218276,NA,NA,20.80422689,2222.2,55,NA,1,50,NA,1,30,NA,1,20,NA,1,50,NA,1
"292","Maui",285713,"(5,10]",8.468213339136,-156.6199406,NA,NA,20.80307365,2473.4,70,NA,1,67.5,NA,1,20,NA,1,12.5,NA,1,32.5,NA,1
"293","Maui",285713,"[0,5]",4.58593452408,-156.6196479,NA,NA,20.80376629,2310.4,35,NA,1,35,NA,1,30,NA,1,35,NA,1,65,NA,1
"294","Maui",285714,"(5,10]",6.702213282624,-156.6183726,NA,NA,20.80259062,2008.4,30,NA,1,35,NA,1,42.5,NA,1,22.5,NA,1,65,NA,1
