"","Island_Name","RasterAddress_500m","DepthBin_5m","Depth_m_mn","Longitude_mn","Latitude_mn","Longitude_ras","Latitude_ras","AreaSurveyed_m2_sum","PercentLiveCoralCover_mean","PercentLiveCoralCover_sd","PercentLiveCoralCover_N","PctCoralUnbleached_mean","PctCoralUnbleached_sd","PctCoralUnbleached_N","PctCoralPartialBleached_mean","PctCoralPartialBleached_sd","PctCoralPartialBleached_N","PctCoralFullyBleached_mean","PctCoralFullyBleached_sd","PctCoralFullyBleached_N","PctAffected_mean","PctAffected_sd","PctAffected_N"
"263","Oahu",2378,"[0,5]",0.6096,-157.823029833333,21.3920152529183,-157.699344235106,21.460476,19014.8,71.53555801075,23.4890026329584,12,49.44134,21.0037032561308,12,40.6745454545455,13.1500816450974,12,12.3937716666667,8.6069343193939,12,49.6791666666667,20.2559640861798,12
"264","Oahu",2380,"[0,5]",0.9144,-157.81608,21.3920152529183,-157.68131623766,21.46227,100,89,NA,1,NA,NA,1,5,NA,1,5,NA,1,10,NA,1
"265","Oahu",2381,"[0,5]",0.9144,-157.8097,21.3920152529183,-157.672302238936,21.46063,1855,54.96834946,NA,1,97.77181244,NA,1,1.854758024,NA,1,0.332241803,NA,1,2.19,NA,1
"266","Oahu",2388,"[0,5]",0.9144,-157.77996,21.3920152529183,-157.609204247872,21.46101,200,72.5,3.53553390593274,2,NA,NA,2,7.5,3.53553390593274,2,10,0,2,17.5,3.53553390593274,2
"267","Oahu",3323,"[0,5]",0.3048,-157.801528571429,21.3559143968872,-157.654274241489,21.4525957142857,220,71.4285714285714,15.7359158493889,7,60.1666666666667,10.2257844034904,7,32,12.2338328690017,7,4,6.60807586719967,7,36.31,13.1384245630897,7
"268","Oahu",3324,"[0,5]",1.3716,-157.7965,21.3559143968872,-157.645260242766,21.4515,26.5914,80.025980625,8.28353100386225,2,52.395389345,9.55290245366481,2,34.55324606,1.50260652035763,2,13.0513645965,8.05029593118587,2,47.605,9.55301261383026,2
"269","Oahu",3791,"[0,5]",0.9144,-157.808815,21.3378639688716,-157.672302238936,21.447355,200,55,21.2132034355964,2,NA,NA,2,15,7.07106781186548,2,30,14.142135623731,2,45,21.2132034355964,2
"270","Oahu",3797,"[0,5]",0.9144,-157.78204,21.3378639688716,-157.618218246596,21.45067,100,90,NA,1,NA,NA,1,5,NA,1,5,NA,1,10,NA,1
"271","Oahu",4264,"[0,5]",0.9144,-157.79416,21.319813540856,-157.645260242766,21.44595,100,85,NA,1,NA,NA,1,5,NA,1,5,NA,1,10,NA,1
"272","Oahu",4732,"[0,5]",0.9144,-157.80513,21.3017631128405,-157.663288240213,21.44037,100,30,NA,1,NA,NA,1,25,NA,1,40,NA,1,65,NA,1
"273","Oahu",5204,"[0,5]",1.3716,-157.7982,21.2837126848249,-157.645260242766,21.4339,27.6012,52.46582312,6.59050462248439,2,20.93069103,1.17660694556471,2,28.29591951,3.02379637261026,2,50.773389455,4.20040332524604,2,79.07,1.17379725676968,2
"274","Oahu",5205,"[0,5]",1.0668,-157.7914171,21.2837126848249,-157.636246244043,21.4358632,600,56.437,9.45359549471934,10,41.274,18.2830700072195,10,38.455,13.5544722017003,10,20.271,15.8318746345606,10,58.726,18.2830700072195,10
"275","Oahu",5675,"[0,5]",0.9144,-157.790678333333,21.2656622568093,-157.636246244043,21.4317443333333,300,21.6666666666667,20.2072594216369,3,NA,NA,3,18.3333333333333,7.63762615825973,3,30,18.0277563773199,3,48.3333333333333,22.5462487641145,3
"276","Oahu",6145,"[0,5]",0.3048,-157.790017142857,21.2476118287938,-157.636246244043,21.4269242857143,220,37.1428571428571,20.7880460155075,7,59.8333333333333,31.7327380896554,7,21.1428571428571,22.5715792641142,7,23.4285714285714,23.6773952878911,7,44.6057142857143,31.2315768932357,7
"277","Oahu",6150,"[0,5]",0.9144,-157.770425,21.2476118287938,-157.591176250426,21.427935,200,7.5,3.53553390593274,2,NA,NA,2,15,7.07106781186548,2,60,14.142135623731,2,75,7.07106781186548,2
"278","Oahu",9451,"[0,5]",2.4384,-157.71815,21.1212588326848,-157.492022264468,21.39594,10,36.13232,NA,1,10.59603,NA,1,23.84106,NA,1,59.60265,NA,1,83.44,NA,1
"279","Oahu",9452,"[0,5]",2.4384,-157.714983333333,21.1212588326848,-157.483008265745,21.39383,90,32.9396977777778,8.5791244311494,9,50.8493533333333,13.49454320918,9,16.3955771111111,10.3476126054584,9,18.5678547777778,12.6327887857382,9,34.9633333333333,18.6072465722363,9
"280","Oahu",9922,"[0,5]",2.4384,-157.71367,21.1032084046693,-157.483008265745,21.39194,30,45.9806333333333,25.3495961566182,3,53.4163433333333,1.59978761441428,3,12.9752686666667,2.18486757507322,3,33.181039,3.94609717162413,3,46.1566666666667,1.80577776410425,3
"281","Oahu",18801,"(5,10]",6.490961198652,-157.944355,20.7602502723735,-157.942722200638,21.302634205,4228.3,11.25,1.76776695296637,2,87,0,2,12.5,0,2,0.5,0,2,13,0,2
"282","Oahu",18802,"(5,10]",6.802750169688,-157.9415035,20.7602502723735,-157.933708201915,21.30306893,1972.3,3,NA,1,89,NA,1,10.5,NA,1,0.5,NA,1,11,NA,1
"283","Oahu",18802,"[0,5]",4.3800455472888,-157.9397066,20.7602502723735,-157.933708201915,21.30296025,1903.9,7.5,NA,1,92,NA,1,7.5,NA,1,0.5,NA,1,8,NA,1
"284","Oahu",18803,"[0,5]",3.7296095952804,-157.9369207,20.7602502723735,-157.924694203192,21.302799675,4131.2,5.25,3.18198051533946,2,79.75,10.2530483272049,2,18.75,8.83883476483184,2,1.5,1.4142135623731,2,20.25,10.2530483272049,2
"285","Oahu",19271,"(5,10]",6.590643019608,-157.9472292,20.742199844358,-157.942722200638,21.30184692,2068.3,22.5,NA,1,82,NA,1,17.5,NA,1,0.5,NA,1,18,NA,1
"286","Oahu",19273,"[0,5]",3.270047675544,-157.9344693,20.742199844358,-157.924694203192,21.30168694,1808.6,5,NA,1,77.5,NA,1,20,NA,1,2.5,NA,1,22.5,NA,1
"287","Oahu",19274,"[0,5]",3.6252093415464,-157.9320602,20.742199844358,-157.915680204468,21.300745275,3836.8,3.3,2.40416305603426,2,79.25,1.06066017177982,2,18.75,1.76776695296637,2,2,0.707106781186548,2,20.75,1.06066017177982,2
"288","Oahu",19275,"(5,10]",5.631167238792,-157.92600585,20.742199844358,-157.906666205745,21.298028435,4237.9,30,3.53553390593274,2,79.75,0.353553390593274,2,18.75,1.76776695296637,2,1.5,2.12132034355964,2,20.25,0.353553390593274,2
"289","Oahu",19275,"[0,5]",4.975684323192,-157.928193,20.742199844358,-157.906666205745,21.29914673,2187.7,45,NA,1,75,NA,1,25,NA,1,0,NA,1,25,NA,1
"290","Oahu",19746,"(5,10]",5.4135637629,-157.9221568,20.7241494163424,-157.897652207021,21.296926885,4395.9,21.25,8.83883476483184,2,85.5,1.4142135623731,2,13.75,1.76776695296637,2,0.75,0.353553390593274,2,14.5,1.4142135623731,2
"291","Oahu",19747,"(5,10]",6.282398301072,-157.9180749,20.7241494163424,-157.888638208298,21.295593275,4950.3,37.5,3.53553390593274,2,84.95,0.0707106781186507,2,15,0,2,0.05,0.0707106781186548,2,15.05,0.0707106781186545,2
"292","Oahu",19748,"(5,10]",5.65500013296,-157.912716966667,20.7241494163424,-157.879624209574,21.2943591433333,7070.2,25,6.61437827766148,3,90.5,4.09267638593623,3,9.16666666666667,3.81881307912987,3,0.333333333333333,0.288675134594813,3,9.5,4.09267638593623,3
"293","Oahu",20700,"(5,10]",5.115541099104,-157.85889825,20.6880485603113,-157.771456224894,21.287361125,4562.8,8.75,1.76776695296637,2,82.5,0.707106781186548,2,15.5,0,2,2,0.707106781186548,2,17.5,0.707106781186548,2
"294","Oahu",20701,"(5,10]",5.03495093364,-157.8560409,20.6880485603113,-157.76244222617,21.28591544,2264.9,5,NA,1,78,NA,1,20.5,NA,1,1.5,NA,1,22,NA,1
"295","Oahu",20701,"[0,5]",4.75495092468,-157.8541421,20.6880485603113,-157.76244222617,21.28522532,2258.6,6.5,NA,1,82,NA,1,18,NA,1,0,NA,1,18,NA,1
"296","Oahu",21171,"(5,10]",5.19313804932,-157.8530205,20.6699981322957,-157.76244222617,21.28405169,2084.8,10,NA,1,77,NA,1,20.5,NA,1,2.5,NA,1,23,NA,1
"297","Oahu",21172,"(5,10]",5.433127576452,-157.85011215,20.6699981322957,-157.753428227447,21.28250656,3254.2,8.75,1.76776695296637,2,78,2.82842712474619,2,20,3.53553390593274,2,2,0.707106781186548,2,22,2.82842712474619,2
"298","Oahu",21173,"(5,10]",6.528989325288,-157.84661885,20.6699981322957,-157.744414228723,21.28052788,5412.4,15,0,2,80.25,3.18198051533946,2,18.75,1.76776695296637,2,1,1.4142135623731,2,19.75,3.18198051533946,2
"299","Oahu",21644,"[0,5]",4.3870589163456,-157.8434441,20.6519477042802,-157.73540023,21.27826182,2292.6,10,NA,1,81,NA,1,15.5,NA,1,3.5,NA,1,19,NA,1
"300","Oahu",22146,"[0,5]",0.9144,-157.695479666667,20.6338972762646,-157.446952270851,21.2722013333333,300,32.3066666666667,16.4367768535481,3,NA,NA,3,16.78,4.81068602176446,3,48.27,14.806089963255,3,65.05,19.5517237091771,3
"301","Oahu",22147,"[0,5]",0.9144,-157.694822,20.6338972762646,-157.437938272128,21.272623,100,32.17,NA,1,NA,NA,1,25.22,NA,1,40.87,NA,1,66.09,NA,1
"302","Oahu",22616,"[0,5]",0.9144,-157.696793,20.615846848249,-157.446952270851,21.26940775,400,37.08,14.503794905702,4,NA,NA,4,18.07,5.91324502000946,4,43.0825,16.6152969178004,4,61.155,15.1807740250621,4
"303","Oahu",23536,"(5,10]",5.2700417868,-157.7866947,20.5797459922179,-157.627232245319,21.25773202,2313.9,5,NA,1,70,NA,1,20,NA,1,10,NA,1,30,NA,1
"304","Oahu",24004,"(5,10]",5.553797850732,-157.79648365,20.5616955642023,-157.645260242766,21.25362428,4512.3,2.25,1.76776695296637,2,83.25,5.30330085889911,2,16.25,5.30330085889911,2,0.5,0,2,16.75,5.30330085889911,2
"305","Oahu",24005,"(5,10]",6.997909266288,-157.791883166667,20.5616955642023,-157.636246244043,21.2543510733333,6953.6,3.5,1.3228756555323,3,79,0.866025403784439,3,20.5,0.866025403784439,3,0.5,0,3,21,0.866025403784439,3
"306","Oahu",24006,"[0,5]",4.939174022832,-157.788637,20.5616955642023,-157.627232245319,21.25681619,2245.1,6.5,NA,1,81,NA,1,17.5,NA,1,1.5,NA,1,19,NA,1
"307","Oahu",24472,"(5,10]",5.361837332952,-157.8032971,20.5436451361868,-157.663288240213,21.2518701,2146.8,2,NA,1,86,NA,1,12.5,NA,1,1.5,NA,1,14,NA,1
"308","Oahu",24473,"(5,10]",5.630629784952,-157.8000839,20.5436451361868,-157.654274241489,21.25239878,4780.5,3.75,0.353553390593274,2,72.75,6.01040764008565,2,22.5,3.53553390593274,2,4.75,2.47487373415292,2,27.25,6.01040764008565,2
